Date,DayOfTheWeek,FlightNo,Airline,Airline IATA Code,Airline ICAO Code,DestinationCity,DestinationAirportIATACode,DestinationAirportICAOCode,FlightType,Scheduled Departure Local Time,Scheduled Departure UTC,Actual Departure,Delay Duration Local(minutes),Delay Status,
2022-11-20,Sunday,78,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,20 Nov 2:35,19 Nov 20:35,20 Nov 2:26,0,0,
2022-11-20,Sunday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,20 Nov 3:10,19 Nov 21:10,20 Nov 3:18,8,0,
2022-11-20,Sunday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,20 Nov 3:30,19 Nov 21:30,20 Nov 4:38,68,1,
2022-11-20,Sunday,305,Biman Bangladesh Airlines,BG,BBC,Istanbul,IST,LTFM,International,20 Nov 3:45,19 Nov 21:45,20 Nov 9:19,334,1,
2022-11-20,Sunday,643,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,20 Nov 3:55,19 Nov 21:55,20 Nov 6:40,165,1,
2022-11-20,Sunday,1864,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,20 Nov 4:05,19 Nov 22:05,20 Nov 4:23,18,0,
2022-11-20,Sunday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,20 Nov 5:10,19 Nov 23:10,20 Nov 8:16,186,1,
2022-11-20,Sunday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,20 Nov 5:25,19 Nov 23:25,20 Nov 9:55,270,1,
2022-11-20,Sunday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,20 Nov 6:50,20 Nov 0:50,20 Nov 13:08,378,1,
2022-11-20,Sunday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,20 Nov 7:15,20 Nov 1:15,20 Nov 7:31,16,0,
2022-11-20,Sunday,121,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,Domestic,20 Nov 7:15,20 Nov 1:15,20 Nov 7:58,43,1,
2022-11-20,Sunday,531,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,20 Nov 7:40,20 Nov 1:40,20 Nov 8:24,44,1,
2022-11-20,Sunday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,20 Nov 8:00,20 Nov 2:00,20 Nov 9:00,60,1,
2022-11-20,Sunday,181,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 8:00,20 Nov 2:00,20 Nov 8:50,50,1,
2022-11-20,Sunday,103,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 8:15,20 Nov 2:15,20 Nov 8:40,25,1,
2022-11-20,Sunday,493,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,20 Nov 8:15,20 Nov 2:15,20 Nov 9:11,56,1,
2022-11-20,Sunday,584,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,20 Nov 8:30,20 Nov 2:30,20 Nov 14:47,377,1,
2022-11-20,Sunday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,20 Nov 8:45,20 Nov 2:45,20 Nov 12:13,208,1,
2022-11-20,Sunday,534,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,20 Nov 8:45,20 Nov 2:45,20 Nov 12:12,207,1,
2022-11-20,Sunday,337,US-Bangla Airlines,BS,UBG,Male,MLE,VRMM,International,20 Nov 8:45,20 Nov 2:45,20 Nov 11:47,182,1,
2022-11-20,Sunday,502,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,20 Nov 9:00,20 Nov 3:00,20 Nov 12:19,199,1,
2022-11-20,Sunday,161,US-Bangla Airlines,BS,UBG,Rajshahi,RJH,VGRJ,Domestic,20 Nov 9:15,20 Nov 3:15,20 Nov 10:04,49,1,
2022-11-20,Sunday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,20 Nov 9:25,20 Nov 3:25,20 Nov 13:10,225,1,
2022-11-20,Sunday,471,Biman Bangladesh Airlines,BG,BBC,Barisal,BZL,VGBR,Domestic,20 Nov 9:30,20 Nov 3:30,20 Nov 10:14,44,1,
2022-11-20,Sunday,217,US-Bangla Airlines,BS,UBG,Bangkok,BKK,VTBS,International,20 Nov 9:40,20 Nov 3:40,20 Nov 13:01,201,1,
2022-11-20,Sunday,143,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 9:40,20 Nov 3:40,20 Nov 10:47,67,1,
2022-11-20,Sunday,316,Oman Air,WY,OMA,Muscat,MCT,OOMS,International,20 Nov 9:40,20 Nov 3:40,20 Nov 12:27,167,1,
2022-11-20,Sunday,105,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 9:45,20 Nov 3:45,20 Nov 10:46,61,1,
2022-11-20,Sunday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,20 Nov 9:55,20 Nov 3:55,20 Nov 13:14,199,1,
2022-11-20,Sunday,182,Vistara,UK,VTI,Delhi,DEL,VIDP,International,20 Nov 10:15,20 Nov 4:15,20 Nov 12:25,130,1,
2022-11-20,Sunday,371,Biman Bangladesh Airlines,BG,BBC,Kathmandu,KTM,VNKT,International,20 Nov 10:15,20 Nov 4:15,20 Nov 11:20,65,1,
2022-11-20,Sunday,183,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 10:15,20 Nov 4:15,20 Nov 10:45,30,1,
2022-11-20,Sunday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,20 Nov 10:30,20 Nov 4:30,20 Nov 10:38,8,0,
2022-11-20,Sunday,145,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 10:40,20 Nov 4:40,20 Nov 10:49,9,0,
2022-11-20,Sunday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,20 Nov 10:45,20 Nov 4:45,20 Nov 11:24,39,1,
2022-11-20,Sunday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,20 Nov 10:45,20 Nov 4:45,20 Nov 10:49,4,0,
2022-11-20,Sunday,205,US-Bangla Airlines,BS,UBG,Chennai,MAA,VOMM,International,20 Nov 11:05,20 Nov 5:05,20 Nov 11:20,15,0,
2022-11-20,Sunday,147,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 11:15,20 Nov 5:15,20 Nov 11:26,11,0,
2022-11-20,Sunday,207,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,20 Nov 11:30,20 Nov 5:30,20 Nov 11:55,25,1,
2022-11-20,Sunday,601,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,20 Nov 11:30,20 Nov 5:30,20 Nov 11:53,23,1,
2022-11-20,Sunday,388,Biman Bangladesh Airlines,BG,BBC,Bangkok,BKK,VTBS,International,20 Nov 11:30,20 Nov 5:30,20 Nov 13:56,146,1,
2022-11-20,Sunday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,20 Nov 11:45,20 Nov 5:45,20 Nov 11:41,0,0,
2022-11-20,Sunday,397,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,20 Nov 12:00,20 Nov 6:00,20 Nov 12:21,21,1,
2022-11-20,Sunday,435,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 12:00,20 Nov 6:00,20 Nov 12:14,14,0,
2022-11-20,Sunday,109,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 12:15,20 Nov 6:15,20 Nov 12:31,16,0,
2022-11-20,Sunday,103,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,20 Nov 12:30,20 Nov 6:30,20 Nov 12:39,9,0,
2022-11-20,Sunday,149,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 12:45,20 Nov 6:45,20 Nov 13:04,19,0,
2022-11-20,Sunday,190,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,20 Nov 13:00,20 Nov 7:00,20 Nov 12:50,0,0,
2022-11-20,Sunday,481,Biman Bangladesh Airlines,BG,BBC,Rajshahi,RJH,VGRJ,Domestic,20 Nov 13:30,20 Nov 7:30,20 Nov 14:00,30,1,
2022-11-20,Sunday,535,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,20 Nov 13:35,20 Nov 7:35,20 Nov 13:55,20,0,
2022-11-20,Sunday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,20 Nov 13:40,20 Nov 7:40,20 Nov 13:41,1,0,
2022-11-20,Sunday,187,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 13:45,20 Nov 7:45,20 Nov 14:06,21,1,
2022-11-20,Sunday,153,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 14:20,20 Nov 8:20,20 Nov 14:42,22,1,
2022-11-20,Sunday,1642,IndiGo,6E,IGO,Mumbai,BOM,VABB,International,20 Nov 14:35,20 Nov 8:35,20 Nov 14:41,6,0,
2022-11-20,Sunday,437,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 14:40,20 Nov 8:40,20 Nov 15:11,31,1,
2022-11-20,Sunday,503,Maldivian,Q2,DQA,Male,MLE,VRMM,International,20 Nov 14:40,20 Nov 8:40,20 Nov 15:08,28,1,
2022-11-20,Sunday,111,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 15:00,20 Nov 9:00,20 Nov 15:28,28,1,
2022-11-20,Sunday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,20 Nov 15:45,20 Nov 9:45,20 Nov 15:57,12,0,
2022-11-20,Sunday,155,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 15:50,20 Nov 9:50,20 Nov 16:10,20,0,
2022-11-20,Sunday,394,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,20 Nov 15:55,20 Nov 9:55,20 Nov 19:26,211,1,
2022-11-20,Sunday,9072,Hong Kong Air Cargo,RH,HKC,Hong Kong,HKG,VHHH,International,20 Nov 16:00,20 Nov 10:00,20 Nov 16:07,7,0,
2022-11-20,Sunday,175,US-Bangla Airlines,BS,UBG,Barisal,BZL,VGBR,Domestic,20 Nov 16:20,20 Nov 10:20,20 Nov 17:21,61,1,
2022-11-20,Sunday,341,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,20 Nov 16:30,20 Nov 10:30,20 Nov 20:00,210,1,
2022-11-20,Sunday,157,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,20 Nov 16:30,20 Nov 10:30,20 Nov 17:44,74,1,
2022-11-20,Sunday,1859,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,20 Nov 16:35,20 Nov 10:35,20 Nov 16:55,20,0,
2022-11-20,Sunday,189,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 16:40,20 Nov 10:40,20 Nov 17:45,65,1,
2022-11-20,Sunday,1865,IndiGo,6E,IGO,Delhi,DEL,VIDP,International,20 Nov 16:45,20 Nov 10:45,20 Nov 18:50,125,1,
2022-11-20,Sunday,467,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,20 Nov 17:00,20 Nov 11:00,20 Nov 17:44,44,1,
2022-11-20,Sunday,325,Biman Bangladesh Airlines,BG,BBC,Doha,DOH,OTHH,International,20 Nov 17:15,20 Nov 11:15,20 Nov 22:15,300,1,
2022-11-20,Sunday,203,US-Bangla Airlines,BS,UBG,Kolkata,CCU,VECC,International,20 Nov 17:15,20 Nov 11:15,20 Nov 17:35,20,0,
2022-11-20,Sunday,115,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 17:30,20 Nov 11:30,20 Nov 18:37,67,1,
2022-11-20,Sunday,1936,IndiGo,6E,IGO,Chennai,MAA,VOMM,International,20 Nov 17:45,20 Nov 11:45,20 Nov 19:37,112,1,
2022-11-20,Sunday,495,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,20 Nov 18:00,20 Nov 12:00,20 Nov 18:49,49,1,
2022-11-20,Sunday,117,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 18:30,20 Nov 12:30,20 Nov 19:22,52,1,
2022-11-20,Sunday,191,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 18:40,20 Nov 12:40,20 Nov 19:54,74,1,
2022-11-20,Sunday,587,Emirates,EK,UAE,Dubai,DXB,OMDB,International,20 Nov 18:40,20 Nov 12:40,20 Nov 21:44,184,1,
2022-11-20,Sunday,386,Biman Bangladesh Airlines,BG,BBC,Kuala Lumpur,KUL,WMKK,International,20 Nov 19:15,20 Nov 13:15,21 Nov 1:26,371,1,
2022-11-20,Sunday,333,US-Bangla Airlines,BS,UBG,Doha,DOH,OTHH,International,20 Nov 19:25,20 Nov 13:25,20 Nov 22:23,178,1,
2022-11-20,Sunday,537,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,20 Nov 19:30,20 Nov 13:30,20 Nov 20:44,74,1,
2022-11-20,Sunday,395,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,20 Nov 19:45,20 Nov 13:45,20 Nov 20:09,24,1,
2022-11-20,Sunday,617,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,20 Nov 19:45,20 Nov 13:45,20 Nov 20:42,57,1,
2022-11-20,Sunday,151,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,20 Nov 19:45,20 Nov 13:45,20 Nov 20:40,55,1,
2022-11-20,Sunday,249,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,20 Nov 19:45,20 Nov 13:45,20 Nov 22:48,183,1,
2022-11-20,Sunday,193,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,20 Nov 19:45,20 Nov 13:45,20 Nov 20:45,60,1,
2022-11-20,Sunday,6561,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,20 Nov 19:50,20 Nov 13:50,21 Nov 1:35,345,1,
2022-11-20,Sunday,119,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 20:00,20 Nov 14:00,20 Nov 21:24,84,1,
2022-11-20,Sunday,321,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,20 Nov 20:00,20 Nov 14:00,20 Nov 20:54,54,1,
2022-11-20,Sunday,515,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,20 Nov 20:05,20 Nov 14:05,20 Nov 23:27,202,1,
2022-11-20,Sunday,317,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,20 Nov 20:05,20 Nov 14:05,21 Nov 1:55,350,1,
2022-11-20,Sunday,347,Biman Bangladesh Airlines,BG,BBC,Dubai,DXB,OMDB,International,20 Nov 20:05,20 Nov 14:05,21 Nov 0:27,262,1,
2022-11-20,Sunday,605,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,International,20 Nov 21:00,20 Nov 15:00,20 Nov 21:16,16,0,
2022-11-20,Sunday,9807,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,20 Nov 21:25,20 Nov 15:25,20 Nov 21:17,0,0,
2022-11-20,Sunday,327,Biman Bangladesh Airlines,BG,BBC,Abu Dhabi,AUH,OMAA,International,20 Nov 22:15,20 Nov 16:15,20 Nov 22:52,37,1,
2022-11-20,Sunday,165,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,20 Nov 23:10,20 Nov 17:10,20 Nov 23:04,0,0,
2022-11-20,Sunday,511,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,20 Nov 23:20,20 Nov 17:20,20 Nov 23:39,19,0,
2022-11-20,Sunday,70,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,20 Nov 23:25,20 Nov 17:25,20 Nov 23:56,31,1,
2022-11-20,Sunday,447,Singapore Airlines,SQ,SIA,Singapore,SIN,WSSS,International,20 Nov 23:55,20 Nov 17:55,21 Nov 0:37,42,1,
2022-11-21,Monday,197,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,21 Nov 0:50,20 Nov 18:50,21 Nov 0:57,7,0,
2022-11-21,Monday,805,Saudi Arabian Airlines,SV,SVA,Riyadh,RUH,OERK,International,21 Nov 1:00,20 Nov 19:00,21 Nov 0:49,0,0,
2022-11-21,Monday,585,Emirates,EK,UAE,Dubai,DXB,OMDB,International,21 Nov 1:00,20 Nov 19:00,21 Nov 1:01,1,0,
2022-11-21,Monday,161,Malindo Air,OD,MXD,Kuala Lumpur,KUL,WMKK,International,21 Nov 1:10,20 Nov 19:10,21 Nov 1:28,18,0,
2022-11-21,Monday,339,Biman Bangladesh Airlines,BG,BBC,Riyadh,RUH,OERK,International,21 Nov 1:15,20 Nov 19:15,21 Nov 2:06,51,1,
2022-11-21,Monday,340,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,21 Nov 2:00,20 Nov 20:00,21 Nov 2:20,20,0,
2022-11-21,Monday,803,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,21 Nov 2:20,20 Nov 20:20,21 Nov 2:34,14,0,
2022-11-21,Monday,3L64,Air Arabia,G9,ABY,Abu Dhabi,AUH,OMAA,International,21 Nov 2:35,20 Nov 20:35,21 Nov 2:44,9,0,
2022-11-21,Monday,78,AirAsia,AK,AXM,Kuala Lumpur,KUL,WMKK,International,21 Nov 2:35,20 Nov 20:35,21 Nov 3:00,25,1,
2022-11-21,Monday,284,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,21 Nov 3:10,20 Nov 21:10,21 Nov 3:13,3,0,
2022-11-21,Monday,532,Jazeera Airways,J9,JZR,Kuwait City,KWI,OKBK,International,21 Nov 3:30,20 Nov 21:30,21 Nov 5:38,128,1,
2022-11-21,Monday,643,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,21 Nov 3:55,20 Nov 21:55,21 Nov 3:55,0,0,
2022-11-21,Monday,1864,IndiGo,6E,IGO,Kolkata,CCU,VECC,International,21 Nov 4:05,20 Nov 22:05,21 Nov 4:24,19,0,
2022-11-21,Monday,235,Etihad Airways,EY,ETD,Abu Dhabi,AUH,OMAA,International,21 Nov 4:35,20 Nov 22:35,21 Nov 4:43,8,0,
2022-11-21,Monday,398,SalamAir,OV,OMS,Muscat,MCT,OOMS,International,21 Nov 5:10,20 Nov 23:10,21 Nov 5:35,25,1,
2022-11-21,Monday,251,Gulf Air,GF,GFA,Bahrain,BAH,OBBI,International,21 Nov 5:25,20 Nov 23:25,21 Nov 6:09,44,1,
2022-11-21,Monday,713,Turkish Airlines,TK,THY,Istanbul,IST,LTFM,International,21 Nov 6:50,21 Nov 0:50,21 Nov 7:07,17,0,
2022-11-21,Monday,391,Biman Bangladesh Airlines,BG,BBC,Kolkata,CCU,VECC,International,21 Nov 7:15,21 Nov 1:15,21 Nov 7:19,4,0,
2022-11-21,Monday,121,US-Bangla Airlines,BS,UBG,Jessore,JSR,VGJR,International,21 Nov 7:15,21 Nov 1:15,21 Nov 7:28,13,0,
2022-11-21,Monday,531,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,International,21 Nov 7:40,21 Nov 1:40,21 Nov 7:48,8,0,
2022-11-21,Monday,103,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,International,21 Nov 7:45,21 Nov 1:45,21 Nov 8:02,17,0,
2022-11-21,Monday,181,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,International,21 Nov 8:00,21 Nov 2:00,21 Nov 8:09,9,0,
2022-11-21,Monday,611,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,International,21 Nov 8:00,21 Nov 2:00,21 Nov 9:09,69,1,
2022-11-21,Monday,343,US-Bangla Airlines,BS,UBG,Dubai,DXB,OMDB,International,21 Nov 8:05,21 Nov 2:05,21 Nov 8:20,15,0,
2022-11-21,Monday,493,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,International,21 Nov 8:15,21 Nov 2:15,21 Nov 8:31,16,0,
2022-11-21,Monday,433,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,International,21 Nov 8:30,21 Nov 2:30,21 Nov 8:45,15,0,
2022-11-21,Monday,584,Biman Bangladesh Airlines,BG,BBC,Singapore,SIN,WSSS,International,21 Nov 8:30,21 Nov 2:30,21 Nov 8:39,9,0,
2022-11-21,Monday,519,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,21 Nov 8:45,21 Nov 2:45,21 Nov 9:04,19,0,
2022-11-21,Monday,502,flydubai,FZ,FDB,Dubai,DXB,OMDB,International,21 Nov 9:00,21 Nov 3:00,21 Nov 9:26,26,1,
2022-11-21,Monday,161,US-Bangla Airlines,BS,UBG,Rajshahi,RJH,VGRJ,Domestic,21 Nov 9:15,21 Nov 3:15,21 Nov 9:29,14,0,
2022-11-21,Monday,517,Air Arabia,G9,ABY,Sharjah,SHJ,OMSJ,International,21 Nov 9:25,21 Nov 3:25,21 Nov 9:54,29,1,
2022-11-21,Monday,309,US-Bangla Airlines,BS,UBG,Singapore,SIN,WSSS,International,21 Nov 9:40,21 Nov 3:40,21 Nov 9:57,17,0,
2022-11-21,Monday,143,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 9:40,21 Nov 3:40,21 Nov 9:53,13,0,
2022-11-21,Monday,316,Oman Air,WY,OMA,Muscat,MCT,OOMS,International,21 Nov 9:40,21 Nov 3:40,21 Nov 9:39,0,0,
2022-11-21,Monday,105,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,21 Nov 9:45,21 Nov 3:45,21 Nov 10:03,18,0,
2022-11-21,Monday,583,Emirates,EK,UAE,Dubai,DXB,OMDB,International,21 Nov 9:55,21 Nov 3:55,21 Nov 9:54,0,0,
2022-11-21,Monday,182,Vistara,UK,VTI,Delhi,DEL,VIDP,International,21 Nov 10:15,21 Nov 4:15,21 Nov 10:19,4,0,
2022-11-21,Monday,183,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,21 Nov 10:15,21 Nov 4:15,21 Nov 10:34,19,0,
2022-11-21,Monday,371,Biman Bangladesh Airlines,BG,BBC,Kathmandu,KTM,VNKT,International,21 Nov 10:15,21 Nov 4:15,21 Nov 10:36,21,1,
2022-11-21,Monday,145,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 10:40,21 Nov 4:40,21 Nov 11:00,20,0,
2022-11-21,Monday,461,Biman Bangladesh Airlines,BG,BBC,Jessore,JSR,VGJR,Domestic,21 Nov 10:45,21 Nov 4:45,21 Nov 11:06,21,1,
2022-11-21,Monday,641,Qatar Airways,QR,QTR,Doha,DOH,OTHH,International,21 Nov 10:45,21 Nov 4:45,21 Nov 10:47,2,0,
2022-11-21,Monday,205,US-Bangla Airlines,BS,UBG,Chennai,MAA,VOMM,International,21 Nov 11:05,21 Nov 5:05,21 Nov 11:12,7,0,
2022-11-21,Monday,147,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 11:15,21 Nov 5:15,21 Nov 11:24,9,0,
2022-11-21,Monday,286,Kuwait Airways,KU,KAC,Kuwait City,KWI,OKBK,International,21 Nov 11:20,21 Nov 5:20,21 Nov 11:38,18,0,
2022-11-21,Monday,388,Biman Bangladesh Airlines,BG,BBC,Bangkok,BKK,VTBS,International,21 Nov 11:30,21 Nov 5:30,21 Nov 11:49,19,0,
2022-11-21,Monday,809,Saudi Arabian Airlines,SV,SVA,Jeddah,JED,OEJN,International,21 Nov 11:45,21 Nov 5:45,21 Nov 11:50,5,0,
2022-11-21,Monday,397,Biman Bangladesh Airlines,BG,BBC,Delhi,DEL,VIDP,International,21 Nov 12:00,21 Nov 6:00,21 Nov 12:19,19,0,
2022-11-21,Monday,435,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 12:00,21 Nov 6:00,21 Nov 12:29,29,1,
2022-11-21,Monday,109,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,21 Nov 12:15,21 Nov 6:15,21 Nov 12:25,10,0,
2022-11-21,Monday,315,US-Bangla Airlines,BS,UBG,Kuala Lumpur,KUL,WMKK,International,21 Nov 12:30,21 Nov 6:30,21 Nov 13:25,55,1,
2022-11-21,Monday,103,Malaysia Airlines,MH,MAS,Kuala Lumpur,KUL,WMKK,International,21 Nov 12:30,21 Nov 6:30,21 Nov 12:32,2,0,
2022-11-21,Monday,591,Biman Bangladesh Airlines,BG,BBC,Saidpur,SPD,VGSD,Domestic,21 Nov 12:30,21 Nov 6:30,21 Nov 12:30,0,0,
2022-11-21,Monday,149,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 12:45,21 Nov 6:45,21 Nov 12:56,11,0,
2022-11-21,Monday,190,SriLankan Airlines,UL,ALK,Colombo,CMB,VCBI,International,21 Nov 13:00,21 Nov 7:00,21 Nov 13:02,2,0,
2022-11-21,Monday,151,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 13:30,21 Nov 7:30,21 Nov 13:29,0,0,
2022-11-21,Monday,535,US-Bangla Airlines,BS,UBG,Sylhet,ZYL,VGSY,Domestic,21 Nov 13:35,21 Nov 7:35,21 Nov 13:35,0,0,
2022-11-21,Monday,322,Thai Airways International,TG,THA,Bangkok,BKK,VTBS,International,21 Nov 13:40,21 Nov 7:40,21 Nov 14:08,28,1,
2022-11-21,Monday,187,US-Bangla Airlines,BS,UBG,Saidpur,SPD,VGSD,Domestic,21 Nov 13:45,21 Nov 7:45,21 Nov 14:16,31,1,
2022-11-21,Monday,153,US-Bangla Airlines,BS,UBG,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 14:20,21 Nov 8:20,21 Nov 14:33,13,0,
2022-11-21,Monday,349,Biman Bangladesh Airlines,BG,BBC,Dammam,DMM,OEDF,International,21 Nov 14:30,21 Nov 8:30,21 Nov 14:54,24,1,
2022-11-21,Monday,437,Biman Bangladesh Airlines,BG,BBC,Cox's Bazar,CXB,VGCB,Domestic,21 Nov 14:40,21 Nov 8:40,21 Nov 15:05,25,1,
2022-11-21,Monday,229,Air India,AI,AIC,Kolkata,CCU,VECC,International,21 Nov 14:45,21 Nov 8:45,21 Nov 15:07,22,1,
2022-11-21,Monday,603,Biman Bangladesh Airlines,BG,BBC,Sylhet,ZYL,VGSY,Domestic,21 Nov 15:00,21 Nov 9:00,21 Nov 15:18,18,0,
2022-11-21,Monday,111,US-Bangla Airlines,BS,UBG,Chittagong,CGP,VGEG,Domestic,21 Nov 15:00,21 Nov 9:00,21 Nov 15:10,10,0,
2022-11-21,Monday,615,Biman Bangladesh Airlines,BG,BBC,Chittagong,CGP,VGEG,Domestic,21 Nov 15:45,21 Nov 9:45,21 Nov 16:04,19,0,
